81941,80216,39.93852267,116.3456333,39.938672,116.346417,3,4,0.571428571,0
81941,79727,39.939308,116.348023,39.938672,116.346417,70,7,0.090909091,27.11461949
81945,81944,39.922221,116.346512,39.922188,116.348206,9,3,0.25,36.37324766
95365,95360,39.9591212,116.4139116,39.959297,116.4165,24,3,0.111111111,36.39274588
95365,98481,39.959297,116.4165,39.959312,116.417835,7,3,0.3,50.11665555
95365,91827,39.959653,116.416496,39.959297,116.4165,11,1,0.083333333,0
81948,81946,39.938048,116.359787,39.937434,116.359749,0,1,1,0
81948,81949,39.937434,116.359749,39.937859,116.359245,0,1,1,0
98478,92688,39.965065,116.417282,39.966642,116.417095,11,1,0.083333333,37.50534045
98478,92682,39.96676575,116.415827,39.966642,116.417095,29,9,0.236842105,49.05524032
98478,95382,39.9669846,116.4181046,39.966642,116.417095,82,15,0.154639175,53.79366933
81949,81946,39.938048,116.359787,39.937859,116.359245,4,2,0.333333333,28.15954606
98481,95379,39.95927737,116.4184465,39.959312,116.417835,26,5,0.161290323,47.13760015
98481,92726,39.959534,116.417139,39.959312,116.417835,6,1,0.142857143,0
91087,94481,39.964662,116.398783,39.964592,116.397785,0,1,1,0
91087,97357,39.964662,116.398783,39.9654095,116.398739,0,1,1,22.66338452
91087,91086,39.96332,116.398857,39.964662,116.398783,0,1,1,0
91087,92617,39.964662,116.398783,39.96476933,116.40093,3,1,0.25,0
81951,87293,39.931053,116.356159,39.931051,116.356564,1,1,0.5,0
81951,78342,39.93255475,116.3560935,39.931053,116.356159,4,1,0.2,26.3349466
98493,99074,39.962194,116.432282,39.961235,116.432304,1,1,0.5,0
98493,97396,39.963712,116.432198,39.962194,116.432282,17,3,0.15,47.02920561
98493,96469,39.96241,116.4335155,39.962194,116.432282,2,1,0.333333333,0
98495,92736,39.95943633,116.4295857,39.9596115,116.431175,20,2,0.090909091,9.14536048
98495,90129,39.95957367,116.4318543,39.9596115,116.431175,8,1,0.111111111,0
81952,79924,39.92953,116.35622,39.928327,116.356281,0,1,1,0
81952,78957,39.92838633,116.3569387,39.928327,116.356281,0,1,1,0
81952,78222,39.9263585,116.3562875,39.928327,116.356281,0,1,1,0
81954,81953,39.93004867,116.3568993,39.93027,116.357533,19,5,0.208333333,37.29839786
81954,82903,39.93027,116.357533,39.928912,116.358032,18,3,0.142857143,52.20610814
90275,90704,39.92447867,116.4338227,39.924512,116.430927,11,3,0.214285714,9.812917225
90275,89654,39.9241945,116.4340195,39.92447867,116.4338227,65,12,0.155844156,41.00442257
81955,78354,39.92571,116.355907,39.926699,116.355892,0,1,1,0
81955,81956,39.926699,116.355892,39.926687,116.355286,0,1,1,0
81956,78969,39.926117,116.35487,39.926687,116.355286,0,1,1,0
81959,80272,39.918438,116.3572485,39.919927,116.357163,9,2,0.181818182,38.5623053
81959,81960,39.919927,116.357163,39.919819,116.357569,10,2,0.166666667,0
81959,80284,39.920629,116.357124,39.919927,116.357163,2,2,0.5,0
81960,81961,39.919819,116.357569,39.921271,116.35754,20,5,0.2,26.58528038
81960,81964,39.919819,116.357569,39.9186366,116.3583972,0,1,1,0
81960,81965,39.919819,116.357569,39.919406,116.357483,7,1,0.125,0
81960,81989,39.919819,116.357569,39.920314,116.358227,3,1,0.25,0
81961,80283,39.921293,116.357086,39.921271,116.35754,9,1,0.1,14.15203605
81961,82931,39.921271,116.35754,39.92129033,116.3582573,28,5,0.151515152,45.50884513
81964,80272,39.918438,116.3572485,39.9186366,116.3583972,21,3,0.125,23.42890521
81964,82938,39.9186366,116.3583972,39.91844175,116.3598375,20,4,0.166666667,31.10792167
81964,81965,39.9186366,116.3583972,39.919406,116.357483,1,1,0.5,0
81964,87312,39.9186366,116.3583972,39.917742,116.358574,10,3,0.230769231,8.474632845
98590,98591,39.963745,116.45026,39.964668,116.448849,4,2,0.333333333,0
98590,92999,39.9639262,116.4479606,39.963745,116.45026,8,1,0.111111111,8.8950267
98590,91687,39.96353,116.450728,39.963745,116.45026,7,1,0.125,19.49248999
98591,96721,39.964849,116.4490053,39.964668,116.448849,0,1,1,0
98591,92999,39.9639262,116.4479606,39.964668,116.448849,14,2,0.125,0
98594,97881,39.96844,116.459641,39.967265,116.461475,150,41,0.214659686,70.08668421
98594,98595,39.967265,116.461475,39.968455,116.460823,36,18,0.333333333,49.54353953
98594,98957,39.967265,116.461475,39.968355,116.462742,48,13,0.213114754,54.39039932
98594,98191,39.967003,116.461868,39.967265,116.461475,38,6,0.136363636,0
98596,98196,39.960887,116.456657,39.961474,116.457317,0,1,1,0
98596,89412,39.9618735,116.4578725,39.961474,116.457317,0,1,1,0
98596,98197,39.9618315,116.4567795,39.961474,116.457317,0,1,1,0
98608,98609,39.953997,116.377399,39.954554,116.37904,0,1,1,0
98608,98972,39.953997,116.377399,39.955793,116.377178,1,1,0.5,0
98608,95148,39.95324533,116.377639,39.953997,116.377399,0,1,1,0
98620,88945,39.939326,116.393744,39.939262,116.39547,0,1,1,0
98620,89820,39.9392995,116.395977,39.939262,116.39547,0,1,1,0
98629,89570,39.95141913,116.4081403,39.950323,116.408279,0,1,1,0
98629,89871,39.949519,116.408611,39.950323,116.408279,5,1,0.166666667,0
95355,93793,39.958051,116.409798,39.959112,116.409683,7,1,0.125,0
95355,95356,39.959112,116.409683,39.959146,116.40913,5,1,0.166666667,0
84455,84458,39.917488,116.370876,39.917023,116.372181,0,1,1,0
84455,84460,39.917488,116.370876,39.916718,116.370834,0,1,1,0
81977,85656,39.945496,116.306877,39.945348,116.307285,13,3,0.1875,0
81977,81727,39.946103,116.30542,39.945496,116.306877,1,1,0.5,0
98652,89354,39.9319445,116.396351,39.932363,116.396339,0,1,1,0
98652,89682,39.933449,116.396311,39.932363,116.396339,15,3,0.166666667,49.71141523
98653,89682,39.933449,116.396311,39.934926,116.396225,0,1,1,0
98653,89351,39.935318,116.396206,39.934926,116.396225,0,1,1,0
98662,90433,39.9242688,116.4108156,39.924281,116.410301,49,4,0.075471698,19.15871162
81981,85019,39.95801967,116.352001,39.956383,116.352127,2,1,0.333333333,0
81981,87742,39.95801967,116.352001,39.9580765,116.352646,16,3,0.157894737,36.6820761
81981,87206,39.95801967,116.352001,39.9580615,116.351528,5,3,0.375,34.34562751
89485,89776,39.9491385,116.411707,39.949089,116.412602,21,2,0.086956522,27.26947041
89485,89483,39.9489235,116.403498,39.9491385,116.411707,8,4,0.333333333,34.22318647
89485,89486,39.9491385,116.411707,39.949294,116.4109005,56,6,0.096774194,48.14392524
89485,89488,39.9491385,116.411707,39.948939,116.410893,50,14,0.21875,52.03576197
89485,89491,39.9491385,116.411707,39.9494955,116.4198695,5,2,0.285714286,11.39836449
89485,89749,39.9491385,116.411707,39.949112,116.404415,1,1,0.5,0
84030,78387,39.9488645,116.371844,39.948265,116.370949,21,10,0.322580645,38.66638852
81987,85362,39.928434,116.34943,39.93035367,116.3493807,21,12,0.363636364,29.57035306
81987,78451,39.928144,116.349445,39.928434,116.34943,7,8,0.533333333,39.29753004
98714,95546,39.956472,116.459404,39.958308,116.461411,18,2,0.1,60.32683578
98714,99148,39.958308,116.461411,39.959468,116.460491,76,9,0.105882353,49.47404873
81849,87200,39.958539,116.343334,39.958572,116.344418,0,1,1,0
81849,87116,39.958539,116.343334,39.958954,116.343327,0,1,1,0
81849,81846,39.9585305,116.3426915,39.958539,116.343334,0,1,1,0
98377,94170,39.91923025,116.45477,39.91801017,116.4539973,21,9,0.3,39.07960614
98377,95331,39.9193065,116.4537295,39.91801017,116.4539973,9,3,0.25,0
95367,95368,39.959206,116.411305,39.959175,116.4121115,2,3,0.6,13.23414553
95367,95369,39.959206,116.411305,39.959198,116.410217,21,5,0.192307692,58.81825768
95367,94502,39.959569,116.411301,39.959206,116.411305,10,3,0.230769231,0
81850,81848,39.95889033,116.3419787,39.9589525,116.3426765,0,1,1,0
81850,87116,39.9589525,116.3426765,39.958954,116.343327,0,1,1,0
81850,81846,39.9585305,116.3426915,39.9589525,116.3426765,0,1,1,0
98780,94683,39.930209,116.45982,39.930196,116.460411,13,9,0.409090909,19.48130841
98780,89789,39.9300975,116.4615468,39.930196,116.460411,0,1,1,0
98780,94679,39.928604,116.460377,39.930196,116.460411,12,4,0.25,0
98784,94725,39.92008,116.464146,39.921689,116.464108,14,2,0.125,0
98784,98302,39.9220925,116.4638005,39.921689,116.464108,1,1,0.5,0
84456,84513,39.9172135,116.339361,39.91746,116.337917,4,2,0.333333333,18.49115488
84456,48818,39.916565,116.339359,39.9172135,116.339361,5,1,0.166666667,0
84456,85332,39.9172135,116.339361,39.91716,116.34063,7,2,0.222222222,55.32016021
84456,78470,39.918332,116.339356,39.9172135,116.339361,27,5,0.15625,39.20913599
87307,87304,39.92632,116.348202,39.926821,116.34758,0,1,1,0
87307,87306,39.926837,116.348202,39.926821,116.34758,7,5,0.416666667,0
98828,95827,39.926949,116.44178,39.926403,116.441786,20,2,0.090909091,44.52586783
98828,95828,39.925392,116.441532,39.926403,116.441786,0,1,1,0
98219,90115,39.948347,116.440453,39.949412,116.435188,66,12,0.153846154,50.54964954
98219,97525,39.94931,116.434567,39.949412,116.435188,15,3,0.166666667,45.88593124
98830,88385,39.940745,116.393513,39.940086,116.394108,13,2,0.133333333,0
98830,88945,39.939326,116.393744,39.940086,116.394108,0,1,1,0
98832,97601,39.964968,116.456085,39.96476,116.456402,42,8,0.16,40.47450768
98834,97601,39.964968,116.456085,39.966291,116.454132,6,1,0.142857143,0
98834,94558,39.9666675,116.453512,39.966291,116.454132,4,1,0.2,0
98835,98836,39.963163,116.456307,39.962558,116.455631,8,13,0.619047619,53.55286214
98835,91683,39.963219,116.452667,39.963163,116.456307,24,10,0.294117647,54.96189363
98835,91684,39.96356,116.453041,39.963163,116.456307,37,6,0.139534884,57.09063938
98836,98197,39.9618315,116.4567795,39.962558,116.455631,0,1,1,0
98836,99039,39.962558,116.455631,39.961245,116.454163,9,6,0.4,58.45514019
89491,94120,39.9494955,116.4198695,39.949516,116.417671,19,4,0.173913043,35.61392969
89491,89776,39.9494955,116.4198695,39.949089,116.412602,0,1,1,0
89491,89489,39.9493485,116.421766,39.9494955,116.4198695,30,6,0.166666667,21.82893859
89491,89493,39.9494955,116.4198695,39.949206,116.419201,29,10,0.256410256,39.70944593
89491,89495,39.9494955,116.4198695,39.949684,116.422691,4,1,0.2,0
89491,89496,39.9494955,116.4198695,39.949506,116.420761,83,10,0.107526882,61.71719869
98866,89890,39.968806,116.411263,39.968816,116.412315,22,6,0.214285714,72.74339119
98866,98867,39.968816,116.412315,39.96829,116.412354,77,13,0.144444444,62.94475968
98866,89759,39.968834,116.413025,39.968816,116.412315,65,7,0.097222222,12.97263017
98869,98870,39.9667575,116.411253,39.9667715,116.409424,120,26,0.178082192,63.41758709
98869,90293,39.965042,116.411236,39.9667575,116.411253,41,8,0.163265306,63.1449075
98869,91590,39.96785,116.411266,39.9667575,116.411253,137,18,0.116129032,63.30363562
98870,91592,39.967925,116.409407,39.9667715,116.409424,78,7,0.082352941,44.53686397
98874,92688,39.965065,116.417282,39.963989,116.417503,5,1,0.166666667,0
98874,95386,39.96388667,116.4182917,39.963989,116.417503,12,2,0.142857143,0
98874,92699,39.963944,116.415649,39.963989,116.417503,0,1,1,0
98879,95361,39.9593675,116.423943,39.959292,116.422546,7,1,0.125,0
98879,99030,39.959292,116.422546,39.959216,116.423168,6,2,0.25,0
80763,80762,39.946752,116.350784,39.946803,116.351227,54,13,0.194029851,53.38128616
84037,82793,39.937681,116.319801,39.938141,116.319809,0,1,1,33.34429239
84037,79698,39.9391085,116.3199615,39.938141,116.319809,27,6,0.181818182,47.67999
84037,84857,39.938141,116.319809,39.938094,116.319206,13,3,0.1875,17.0725968
98957,98958,39.968355,116.462742,39.96888,116.463703,14,16,0.533333333,40.88425043
87312,87311,39.917063,116.358597,39.917742,116.358574,2,5,0.714285714,26.3349466
98959,98958,39.96888,116.463703,39.969416,116.462818,3052,1207,0.283399859,66.26704382
98968,94957,39.957835,116.378233,39.956604,116.377213,1,1,0.5,14.73297731
98969,94957,39.957835,116.378233,39.9571,116.379089,3,1,0.25,0
98969,95159,39.956177,116.379112,39.9571,116.379089,0,1,1,0
98970,95162,39.955325,116.381142,39.95649,116.380501,1,1,0.5,0
98970,98971,39.95649,116.380501,39.956485,116.379559,0,1,1,0
98970,94965,39.957934,116.38044,39.95649,116.380501,0,1,1,0
98971,94969,39.957514,116.379547,39.956485,116.379559,0,1,1,0
98971,95118,39.955232,116.3794995,39.956485,116.379559,0,1,1,0
98972,98973,39.955793,116.377178,39.9558,116.375877,0,1,1,0
98972,95158,39.956174,116.377998,39.955793,116.377178,0,1,1,0
98973,94956,39.957062,116.375866,39.9558,116.375877,6,1,0.142857143,32.00917891
98973,98974,39.9558,116.375877,39.954641,116.375961,14,3,0.176470588,0
98976,98977,39.95738,116.424267,39.956017,116.424305,35,4,0.102564103,21.07793725
98976,91308,39.9572965,116.4253112,39.95738,116.424267,18,4,0.181818182,18.90520695
98976,91295,39.957362,116.423,39.95738,116.424267,16,2,0.111111111,19.37004895
98978,98979,39.949791,116.425877,39.9493345,116.426016,5,1,0.166666667,13.23414553
98978,89717,39.949773,116.425377,39.949791,116.425877,0,1,1,0
98978,89869,39.949822,116.426685,39.949791,116.425877,2,1,0.333333333,0
98979,89732,39.949416,116.4254455,39.9493345,116.426016,3,1,0.25,0
98979,91861,39.9486145,116.425652,39.9493345,116.426016,4,1,0.2,0
98979,89870,39.94938267,116.4267107,39.9493345,116.426016,3,4,0.571428571,0
89495,89496,39.949684,116.422691,39.949506,116.420761,8,3,0.272727273,43.25742657
89495,91063,39.949684,116.422691,39.949743,116.424465,3,1,0.25,0
98987,96928,39.93950867,116.4317383,39.939171,116.43309,0,1,1,0
98987,96929,39.93875767,116.4317653,39.939171,116.43309,45,9,0.166666667,51.1012183
98993,89131,39.9295085,116.436987,39.928828,116.436916,23,1,0.041666667,0
98996,93210,39.95823233,116.4442813,39.95886,116.444843,4,3,0.428571429,0
98998,98999,39.945831,116.441189,39.947327,116.442936,12,3,0.2,0
98999,90114,39.945301,116.440342,39.947327,116.442936,44,4,0.083333333,49.45349355
98999,92199,39.947556,116.443218,39.947327,116.442936,0,1,1,60.46378505
99003,91977,39.94871925,116.458851,39.950167,116.46032,25,4,0.137931034,50.68958611
99003,95564,39.950742,116.460285,39.950167,116.46032,23,1,0.041666667,31.67540054
99003,91967,39.9507115,116.4613685,39.950167,116.46032,19,3,0.136363636,0
99007,91928,39.92054475,116.4408201,39.920438,116.442177,28,6,0.176470588,39.4968291
99007,99008,39.920438,116.442177,39.917732,116.44194,5,3,0.375,0
99007,97766,39.920441,116.442661,39.920438,116.442177,25,11,0.305555556,75.54329583
99008,95293,39.917619,116.441059,39.917732,116.44194,7,1,0.125,16.40504006
99008,98277,39.917735,116.444134,39.917732,116.44194,149,17,0.102409639,55.80665888
99009,95332,39.917226,116.453571,39.9171705,116.452118,31,10,0.243902439,41.71758641
99009,95275,39.917186,116.450432,39.9171705,116.452118,12,4,0.25,60.46378505
99009,93596,39.919309,116.452038,39.9171705,116.452118,16,3,0.157894737,86.48172564
89496,91873,39.949506,116.420761,39.949788,116.42952,3,1,0.25,0
99012,97787,39.918358,116.461353,39.918373,116.460152,5,4,0.444444444,43.02386516
99012,93605,39.9183702,116.4575378,39.918373,116.460152,15,7,0.318181818,36.17022697
99012,92086,39.9191605,116.457699,39.918373,116.460152,0,2,1,0
99030,95361,39.9593675,116.423943,39.959216,116.423168,17,1,0.055555556,24.24883178
99031,95266,39.916964,116.41301,39.916939,116.412048,23,4,0.148148148,59.02845462
99031,61197,39.9167915,116.411154,39.916939,116.412048,0,1,1,0
99031,65047,39.916667,116.412052,39.916939,116.412048,0,1,1,0
99032,90116,39.948881,116.441189,39.948397,116.441975,0,1,1,0
99033,89414,39.95640333,116.4507687,39.9587085,116.4525225,3,1,0.25,19.65937917
99033,89406,39.95893014,116.4528853,39.9587085,116.4525225,0,1,1,0
99036,99039,39.96071133,116.4549817,39.961245,116.454163,0,1,1,0
99036,88357,39.96019667,116.4555307,39.96071133,116.4549817,3,1,0.25,0
99036,98197,39.9618315,116.4567795,39.96071133,116.4549817,1,1,0.5,0
99039,91693,39.960843,116.453625,39.961245,116.454163,23,12,0.342857143,77.69000333
94623,94624,39.943695,116.438953,39.944888,116.440064,52,6,0.103448276,9.312249665
94623,95510,39.943695,116.438953,39.94254,116.4391308,17,1,0.055555556,18.65487317
95369,95356,39.959146,116.40913,39.959198,116.410217,1,1,0.5,0
95369,94501,39.959564,116.41021,39.959198,116.410217,2,1,0.333333333,0
91441,89120,39.929972,116.411446,39.930423,116.411472,0,1,1,0
91441,91442,39.930423,116.411472,39.930433,116.411877,0,1,1,0
99068,99067,39.963142,116.393173,39.96401,116.394611,3,1,0.25,38.67356475
99068,90284,39.964554,116.394581,39.96401,116.394611,1,1,0.5,17.32293058
99068,89590,39.9631935,116.3948813,39.96401,116.394611,11,2,0.153846154,10.31358478
99072,95368,39.959175,116.4121115,39.959229,116.412689,0,1,1,0
99072,95376,39.9591835,116.413129,39.959229,116.412689,14,2,0.125,0
99073,95362,39.959371,116.421814,39.959534,116.423275,5,1,0.166666667,47.46306186
99074,96469,39.96241,116.4335155,39.961235,116.432304,4,1,0.2,0
99075,92820,39.9623845,116.434067,39.962789,116.434036,2,1,0.333333333,0
99075,96446,39.966695,116.433884,39.962789,116.434036,56,5,0.081967213,82.74894304
99076,89450,39.9694235,116.432991,39.9689435,116.4331225,0,1,1,0
99076,97397,39.967728,116.433235,39.9689435,116.4331225,51,8,0.13559322,43.02386516
91681,91682,39.962484,116.449905,39.962916,116.449257,0,1,1,0
91681,93002,39.962484,116.449905,39.9617285,116.4510305,10,2,0.166666667,0
89499,89408,39.96849975,116.3930943,39.96838733,116.391871,56,7,0.111111111,55.15996328
89499,89443,39.9683575,116.3882612,39.96838733,116.391871,11,4,0.266666667,24.66605474
89499,89500,39.96838733,116.391871,39.968224,116.391048,94,21,0.182608696,53.49325026
87317,78912,39.9309,116.3606323,39.930766,116.361363,10,1,0.090909091,10.98114152
87317,82898,39.930211,116.361366,39.930766,116.361363,7,2,0.222222222,39.79289052
87317,87318,39.930766,116.361363,39.930547,116.362782,0,1,1,0
94955,84288,39.956754,116.375,39.956891,116.375397,18,3,0.142857143,0
94955,95011,39.956891,116.375397,39.958096,116.375374,13,1,0.071428571,25.49732978
94955,94956,39.956891,116.375397,39.957062,116.375866,0,1,1,0
96897,96896,39.958407,116.419594,39.958715,116.419235,3,1,0.25,0
99134,92987,39.967003,116.451492,39.9667205,116.4512175,7,2,0.222222222,10.48047397
99134,96715,39.965365,116.449631,39.9667205,116.4512175,4,1,0.2,0
99139,91688,39.960925,116.450146,39.962011,116.448479,11,2,0.153846154,8.8950267
99139,99141,39.962011,116.448479,39.962563,116.448513,3,1,0.25,0
99139,89695,39.96232767,116.4479943,39.962011,116.448479,0,1,1,0
99141,89695,39.96232767,116.4479943,39.962563,116.448513,1,2,0.666666667,0
92983,96686,39.969518,116.450657,39.968997,116.450871,426,88,0.171206226,49.53665049
92983,88671,39.969276,116.448963,39.969518,116.450657,524,457,0.465851172,59.36988151
92985,92986,39.96565,116.446442,39.966619,116.446598,9,1,0.1,25.65620828
92985,88677,39.965736,116.445545,39.96565,116.446442,14,1,0.066666667,63.42668001
92985,88679,39.965607,116.446957,39.96565,116.446442,0,1,1,37.26618825
92986,96706,39.966619,116.446598,39.96771,116.446354,19,3,0.136363636,0
80094,80267,39.967996,116.365686,39.967941,116.362686,317,30,0.086455331,44.49902901
80094,87575,39.967996,116.365686,39.968066,116.36871,66,5,0.070422535,45.60720961
99171,94860,39.922544,116.3788783,39.920987,116.37883,4,1,0.2,32.0926235
99173,99176,39.925596,116.434879,39.925606,116.435631,39,4,0.093023256,31.82899422
99173,89873,39.924772,116.434921,39.925596,116.434879,5,2,0.285714286,0
99173,89754,39.926548,116.434559,39.925596,116.434879,3,2,0.4,0
99174,99176,39.925602,116.4375645,39.925606,116.435631,23,6,0.206896552,0
99174,99177,39.925602,116.4375645,39.924828,116.436829,4,1,0.2,0
99174,89186,39.926932,116.437605,39.925602,116.4375645,18,1,0.052631579,12.65003338
99174,89610,39.9244295,116.437805,39.925602,116.4375645,6,2,0.25,0
99176,99177,39.925606,116.435631,39.924828,116.436829,17,2,0.105263158,0
92988,92987,39.967003,116.451492,39.966321,116.452541,6,1,0.142857143,0
92988,94558,39.966321,116.452541,39.9666675,116.453512,8,1,0.111111111,26.01315087
99178,88816,39.945475,116.447517,39.945908,116.448574,24,3,0.111111111,0
99178,99179,39.945908,116.448574,39.946648,116.448238,42,4,0.086956522,0
99178,88790,39.94666,116.449947,39.945908,116.448574,20,4,0.166666667,54.14694594
99179,88790,39.94666,116.449947,39.946648,116.448238,1,1,0.5,0
99179,88815,39.94663,116.447105,39.946648,116.448238,6,2,0.25,0
91684,91683,39.963219,116.452667,39.96356,116.453041,3,1,0.25,0
92990,97601,39.9659285,116.4570778,39.964968,116.456085,16,5,0.238095238,39.27431019
92990,97602,39.9659285,116.4570778,39.9645625,116.4592665,28,13,0.317073171,59.10881175
92990,94564,39.9659285,116.4570778,39.9639695,116.459982,2,1,0.333333333,0
92990,92989,39.96687233,116.4557853,39.9659285,116.4570778,6,1,0.142857143,13.19303516
92990,97881,39.9659285,116.4570778,39.96844,116.459641,48,14,0.225806452,57.16452239
92991,92992,39.966049,116.45541,39.96604067,116.4559783,0,1,1,0
92991,92995,39.966049,116.45541,39.966387,116.455395,0,1,1,0
92992,92995,39.96604067,116.4559783,39.966387,116.455395,0,1,1,0
99205,90939,39.9241535,116.450371,39.924024,116.449715,13,1,0.071428571,0
91685,91683,39.963219,116.452667,39.963471,116.452366,0,1,1,0
91685,91686,39.963471,116.452366,39.964386,116.451653,2,1,0.333333333,0
91685,91687,39.963471,116.452366,39.96353,116.450728,2,1,0.333333333,0
89503,89504,39.965736,116.442787,39.9659095,116.4421485,0,1,1,0
89503,88553,39.9652,116.44367,39.965736,116.442787,0,1,1,0
92996,92999,39.964478,116.4468,39.9639262,116.4479606,1,1,0.5,0
92996,96711,39.964478,116.4468,39.9639475,116.4466915,0,1,1,0
92996,88679,39.965607,116.446957,39.964478,116.4468,4,1,0.2,0
92997,93001,39.96358425,116.447547,39.963552,116.447025,0,1,1,0
92997,89597,39.96298667,116.4471103,39.96358425,116.447547,1,1,0.5,0
92997,92999,39.96358425,116.447547,39.9639262,116.4479606,3,1,0.25,0
99234,89542,39.9422135,116.394003,39.941994,116.392807,0,1,1,0
99235,96906,39.9409165,116.410023,39.94133,116.410019,11,2,0.153846154,0
91088,89680,39.925283,116.417484,39.925296,116.415154,0,1,1,0
91088,91089,39.925296,116.415154,39.92616,116.415142,0,1,1,0
91088,89370,39.924341,116.415129,39.925296,116.415154,0,1,1,0
91088,91170,39.925296,116.415154,39.925301,116.414295,0,1,1,0
99239,89914,39.922723,116.381323,39.923457,116.380695,0,1,1,0
99241,93980,39.926722,116.4036735,39.926493,116.40189,1,2,0.666666667,0
99241,93981,39.925451,116.4019795,39.926493,116.40189,11,4,0.266666667,61.02953939
91686,91687,39.964386,116.451653,39.96353,116.450728,4,1,0.2,0
99246,89232,39.9219565,116.422852,39.921415,116.422867,1,1,0.5,0
89504,89453,39.9671845,116.440487,39.9659095,116.4421485,0,1,1,0
89504,90772,39.9659095,116.4421485,39.966558,116.441032,0,1,1,0
89504,90774,39.9659095,116.4421485,39.964516,116.444103,0,1,1,0
89504,89852,39.9659095,116.4421485,39.965342,116.442646,0,1,1,0
89504,92831,39.9659095,116.4421485,39.964834,116.443958,0,1,1,0
99252,89466,39.93722133,116.4616367,39.930512,116.461792,0,1,1,0
99252,89789,39.9300975,116.4615468,39.930512,116.461792,4,2,0.333333333,53.02392078
99257,89458,39.944321,116.4617595,39.95105,116.46167,3,1,0.25,0
99257,89763,39.9516095,116.4614525,39.95105,116.46167,0,1,1,0
99259,89480,39.949027,116.40061,39.948893,116.391628,9,4,0.307692308,34.45402203
99259,89477,39.948858,116.387337,39.948893,116.391628,25,6,0.193548387,47.33424566
99260,90576,39.949556,116.4279955,39.949608,116.427597,13,4,0.235294118,50.76184913
99260,89489,39.9493485,116.421766,39.949608,116.427597,1,1,0.5,16.69982199
99262,89417,39.957039,116.455391,39.954519,116.459209,7,1,0.125,0
99262,90247,39.952291,116.461399,39.954519,116.459209,0,1,1,0
