44927,39.889351,116.33559
44928,39.889064,116.335217
44929,39.888074,116.329506
44930,39.888067,116.330776
44931,39.888296,116.358765
44932,39.88739,116.35881
44933,39.886246,116.358879
44934,39.883001,116.346838
44935,39.8822415,116.347004
44936,39.881058,116.359127
44938,39.880127,116.359173
44939,39.879313,116.35923
44940,39.878586,116.359238
44941,39.879148,116.334328
44942,39.877207,116.334354
44943,39.877154,116.332184
44944,39.875659,116.346783
44945,39.875053,116.346848
44946,39.8737105,116.346914
44948,39.877566,116.348957
44949,39.8773475,116.346972
44950,39.888718,116.346066
44951,39.8896405,116.3456107
44970,39.911123,116.316788
44971,39.9097685,116.3167765
44973,39.908353,116.31675
44974,39.904706,116.316773
44975,39.90357,116.316761
44976,39.900528,116.316765
44977,39.897237,116.316742
44978,39.885885,116.316902
44979,39.885078,116.317177
44980,39.884148,116.31749
44981,39.883526,116.31748
44982,39.88295,116.317516
44983,39.882296,116.317551
44984,39.878049,116.3178917
44985,39.877266,116.317867
44986,39.875809,116.317936
44987,39.875178,116.317993
44988,39.874331,116.31807
44989,39.887249,116.316406
44997,39.903989,116.363293
44998,39.905299,116.363272
44999,39.90346867,116.3634337
45000,39.900999,116.3632833
45001,39.90208325,116.363248
45002,39.879323,116.363892
45003,39.878192,116.363934
45004,39.876946,116.363983
45005,39.875804,116.364021
45006,39.874664,116.364082
45007,39.873138,116.364147
45008,39.872327,116.364193
45009,39.89875,116.3633575
45010,39.8994468,116.3633255
45012,39.905987,116.3633592
45013,39.9072348,116.3631674
45014,39.905329,116.346119
45015,39.904841,116.346104
45016,39.903882,116.346088
45017,39.903107,116.349937
45018,39.903109,116.348862
45019,39.901146,116.350029
45020,39.90124,116.352757
45021,39.900983,116.349464
45022,39.909482,116.346287
45023,39.912267,116.346336
45024,39.907261,116.3462295
45025,39.90630875,116.3462955
45065,39.89999667,116.348305
45066,39.900108,116.349903
45067,39.869919,116.359871
45068,39.869815,116.358608
45069,39.869616,116.35416
45072,39.911102,116.318966
45073,39.910998,116.320974
45074,39.911003,116.32172
45075,39.910942,116.328764
45077,39.908986,116.328903
45078,39.901598,116.32126
45079,39.900392,116.321211
45080,39.906606,116.321308
45081,39.90747725,116.3212585
45082,39.910005,116.3352595
45083,39.912795,116.3345245
45084,39.914007,116.34074
45085,39.914012,116.339905
45086,39.914022,116.339233
45087,39.9140855,116.3386975
45088,39.914002,116.341476
45089,39.913996,116.342114
45090,39.913999,116.342888
45091,39.913943,116.349312
45092,39.913895,116.353111
45093,39.913864,116.355084
45094,39.912191,116.352715
45095,39.911158,116.352661
45096,39.906326,116.352604
45097,39.905284,116.352593
45098,39.904043,116.352638
45099,39.90312033,116.3526563
45101,39.900253,116.352791
45102,39.897087,116.352959
45103,39.897808,116.3530715
45104,39.896116,116.352989
45105,39.894254,116.353039
45106,39.885134,116.353455
45107,39.885821,116.353428
45108,39.880511,116.35368
45109,39.881023,116.3536403
45110,39.878883,116.35376
45111,39.875671,116.353855
45112,39.876442,116.353798
45113,39.873304,116.353977
45114,39.873662,116.353958
45115,39.86881,116.354233
45116,39.907211,116.352623
45117,39.90848175,116.3526822
45119,39.9137815,116.3564225
45120,39.877037,116.326786
45121,39.876167,116.324989
45127,39.91661433,116.370438
45128,39.916219,116.370277
45129,39.9166045,116.332304
45130,39.915703,116.332901
45133,39.91663433,116.3688903
45134,39.915377,116.368942
45135,39.915293,116.37019
45136,39.915232,116.372612
45137,39.915263,116.373779
45138,39.915201,116.3749833
45139,39.91493,116.309685
45140,39.913971,116.309441
45141,39.91411267,116.3689653
45142,39.916168,116.3409135
45143,39.915136,116.342144
45144,39.911781,116.341621
45145,39.91316,116.366562
45146,39.91416233,116.367755
45149,39.9122532,116.3489096
45150,39.912214,116.351406
45152,39.912107,116.361015
45153,39.912109,116.359715
45154,39.911781,116.34285
45155,39.911807,116.339493
45156,39.911822,116.338661
45157,39.911794,116.339878
45158,39.914032,116.335484
45159,39.911804,116.335449
45161,39.911753,116.3367
45162,39.911733,116.338265
45163,39.914403,116.371288
45164,39.911588,116.3712635
45166,39.9120105,116.3669205
45167,39.911369,116.36697
45168,39.912107,116.365498
45169,39.911281,116.3490278
45170,39.911179,116.351379
45171,39.911184,116.350555
45172,39.911616,116.312496
45173,39.910904,116.312496
45174,39.9106945,116.36697
45175,39.910566,116.330536
45176,39.91078125,116.3318103
45177,39.910581,116.371193
45178,39.910698,116.368904
45183,39.909836,116.318966
45188,39.909627,116.330544
45189,39.911338,116.347746
45190,39.909472,116.347698
45191,39.909444,116.3491495
45192,39.909442,116.350533
45194,39.909439,116.35265
45195,39.909472,116.366116
45196,39.909129,116.366104
45197,39.909129,116.36887
45201,39.908307,116.319981
45202,39.908282,116.32098
45203,39.908343,116.341728
45204,39.908323,116.343292
45205,39.907982,116.340244
45206,39.908798,116.340218
45207,39.908,116.339439
45208,39.907974,116.341724
45209,39.907504,116.341705
45210,39.9063085,116.3683395
45212,39.9057596,116.335527
45213,39.90584967,116.3342473
45214,39.905299,116.35043
45215,39.905294,116.351399
45216,39.90513433,116.3522247
45217,39.904948,116.35141
45218,39.905182,116.371761
45219,39.905462,116.371723
45220,39.904851,116.344334
45221,39.905871,116.344635
45222,39.904081,116.354466
45223,39.903969,116.371803
45224,39.903969,116.37075
45225,39.903931,116.368458
45226,39.902819,116.360661
45227,39.90408,116.3608807
45228,39.903923,116.364819
45229,39.903239,116.364777
45230,39.9032075,116.368483
45232,39.903338,116.33559
45233,39.902603,116.337814
45234,39.902575,116.324776
45235,39.902613,116.325527
45236,39.902654,116.334438
45237,39.902657,116.333855
45238,39.9026225,116.367224
45239,39.902514,116.365822
45240,39.902392,116.36479
45243,39.902323,116.364391
45244,39.902357,116.3236425
45245,39.902028,116.337765
45246,39.901866,116.366123
45247,39.901838,116.36723
45248,39.901723,116.36488
45249,39.902428,116.368511
45250,39.901072,116.368553
45251,39.901057,116.364574
45252,39.90108,116.36496
45253,39.901077,116.367306
45254,39.901929,116.34494
45255,39.900312,116.3460735
45256,39.899717,116.3320735
45257,39.900495,116.332089
45260,39.898543,116.3344595
45262,39.898178,116.323433
45263,39.89963,116.323509
45264,39.897296,116.356506
45265,39.897237,116.355591
45266,39.897085,116.371937
45267,39.897858,116.372051
45268,39.897062,116.355305
45269,39.896848,116.3667125
45270,39.897087,116.3647175
45273,39.8966575,116.371954
45274,39.89670233,116.3688777
45276,39.8963455,116.359264
45277,39.897471,116.359249
45278,39.896278,116.371948
45279,39.8961485,116.3713185
45280,39.896233,116.356762
45281,39.896133,116.35532
45282,39.895922,116.369633
45283,39.895958,116.370411
45284,39.895927,116.368965
45285,39.894964,116.371903
45286,39.894646,116.355316
45287,39.894686,116.356678
45288,39.896128,116.346874
45289,39.894071,116.346916
45290,39.893356,116.371769
45291,39.893051,116.365395
45292,39.893838,116.36591
45293,39.892888,116.37175
45294,39.89230275,116.356702
45296,39.892042,116.346672
45297,39.892377,116.346043
45298,39.891177,116.358181
45299,39.891111,116.35894
45300,39.891111,116.311115
45301,39.89256,116.311138
45302,39.890272,116.358997
45303,39.890226,116.359623
45304,39.889872,116.307404
45305,39.891533,116.307427
45306,39.8880195,116.334419
45307,39.887993,116.335186
45308,39.888054,116.3619595
45310,39.887512,116.3128267
45312,39.887377,116.35817
45313,39.887413,116.319733
45314,39.887258,116.318295
45315,39.886714,116.329491
45316,39.886129,116.318287
45317,39.8859712,116.3196036
45318,39.886073,116.372303
45319,39.886663,116.372406
45321,39.885817,116.3181725
45322,39.886322,116.324329
45323,39.885573,116.324331
45325,39.885424,116.37217
45326,39.884758,116.315735
45327,39.8862485,116.323624
45328,39.884327,116.3236865
45329,39.883947,116.371304
45330,39.885384,116.371288
45331,39.884242,116.370728
45332,39.885478,116.348072
45333,39.884921,116.348068
45334,39.8835065,116.340538
45335,39.883657,116.341614
45336,39.88355,116.315956
45337,39.883575,116.314285
45338,39.883484,116.35442
45339,39.883807,116.353508
45343,39.883461,116.336391
45344,39.882673,116.336391
45345,39.882927,116.364449
45346,39.8828825,116.3636875
45347,39.882919,116.365349
45348,39.882782,116.362049
45350,39.88268,116.365688
45351,39.88241233,116.3159803
45352,39.882406,116.314293
45353,39.88234,116.313755
45354,39.882289,116.364464
45355,39.8814725,116.3139345
45356,39.8808785,116.3555415
45361,39.880447,116.350227
45362,39.880511,116.351376
45368,39.879298,116.358192
45369,39.879168,116.335953
45370,39.88106767,116.3357913
45371,39.878863,116.352222
45372,39.878853,116.354366
45373,39.878576,116.358212
45376,39.877497,116.369358
45377,39.877363,116.367737
45378,39.877251,116.336296
45379,39.878581,116.332172
45381,39.8767875,116.35961
45382,39.876623,116.35722
45383,39.875819,116.367748
45384,39.875827,116.370846
45385,39.875519,116.350544
45386,39.875028,116.306236
45388,39.875397,116.30621
45389,39.875051,116.34565
45390,39.875819,116.365406
45391,39.874944,116.365406
45392,39.87478625,116.3259785
45393,39.875041,116.330113
45394,39.874675,116.363083
45399,39.873698,116.345609
45401,39.873308,116.341051
45402,39.874148,116.341156
45403,39.873225,116.352596
45404,39.873838,116.352566
45405,39.873212,116.339947
45406,39.873868,116.339863
45407,39.873138,116.350769
45408,39.873076,116.3332013
45410,39.8741635,116.3329085
45411,39.873067,116.336784
45412,39.873049,116.336243
45413,39.873049,116.335552
45414,39.874237,116.335354
45416,39.8730625,116.3619845
45417,39.8746835,116.3618775
45419,39.872737,116.328163
45420,39.873627,116.326851
45423,39.872622,116.308075
45424,39.872696,116.309071
45427,39.872065,116.313992
45428,39.872518,116.31398
45432,39.872037,116.336651
45437,39.871742,116.364182
45438,39.871737,116.363678
45439,39.871366,116.363136
45440,39.871229,116.328262
45441,39.871226,116.329132
45446,39.871183,116.304947
45447,39.869899,116.304932
45452,39.869909,116.308075
45453,39.869911,116.306633
45454,39.86981,116.336231
45455,39.870148,116.358612
45456,39.869654,116.329712
45457,39.869677,116.330162
45458,39.869609,116.328346
45463,39.8692525,116.3178885
45464,39.8691,116.316086
45468,39.868202,116.30827
45471,39.867767,116.308331
45472,39.867503,116.367699
45473,39.86756733,116.3672627
45474,39.867444,116.366058
45475,39.867422,116.365376
45476,39.867381,116.371372
45477,39.86743133,116.3744412
45478,39.867302,116.361496
45479,39.867516,116.36174
45487,39.866824,116.371395
45489,39.866539,116.361546
45490,39.8666935,116.3626313
45491,39.866447,116.339661
45492,39.866409,116.339092
45493,39.867221,116.339012
45494,39.866315,116.335438
45495,39.866341,116.336315
45496,39.866336,116.337467
45497,39.865384,116.337551
45498,39.865313,116.363869
45499,39.8666,116.363888
45500,39.8654035,116.31868
45501,39.864924,116.316116
45502,39.865499,116.368469
45503,39.86406133,116.3685267
45504,39.86447,116.328701
45506,39.864291,116.305565
45507,39.864372,116.306324
